site,age,q,mean,lower,upper
T,0.4522613065326633,0.2,13.142553458290676,6.964361516920972,20.322885627611484
T,0.4824120603015075,0.2,14.232132323138801,7.826983387085101,21.73394110898949
T,0.5125628140703518,0.2,15.323172820969104,8.771037743656741,23.10452592943592
T,0.542713567839196,0.2,16.415766303842677,9.565665678082883,24.361393237528066
T,0.5728643216080401,0.2,17.510004123820902,10.382717239796213,25.53835164634463
T,0.6030150753768844,0.2,18.605977632965246,11.19021622142568,26.765541656969674
T,0.6331658291457286,0.2,19.70377818333703,12.088843466525553,28.02296287543151
T,0.6633165829145728,0.2,20.803497126997534,12.998746129773838,29.266383029971212
T,0.6934673366834171,0.2,21.905225816008294,13.919071289724318,30.476523401589517
T,0.7236180904522613,0.2,23.00905560243075,14.899200408867785,31.842144416783167
T,0.7537688442211055,0.2,24.115077838325913,15.849363602586672,32.97583067684379
T,0.7839195979899497,0.2,25.223383875755466,17.007093408938488,34.04977673714982
T,0.8140703517587939,0.2,26.334065066780774,18.08247081995241,35.07365001281488
T,0.8442211055276382,0.2,27.447212763463074,19.218441331867258,36.24606935744538
T,0.8743718592964824,0.2,28.562918317863783,20.313189604785414,37.26734848810946
T,0.9045226130653266,0.2,29.681273082044335,21.40416390662618,38.234739924939696
T,0.9346733668341708,0.2,30.80236840806599,22.600417597228905,39.26813459259289
T,0.964824120603015,0.2,31.926295647990262,23.71626966806327,40.37192253212863
T,0.9949748743718593,0.2,33.053146153878416,24.81333399325671,41.51364500419228
T,1.0251256281407035,0.2,34.18304752145744,26.088922910750814,42.724937777514654
T,1.0552763819095476,0.2,35.31636829434316,27.176778754616077,43.689325338519225
T,1.085427135678392,0.2,36.45357530897271,28.28088837371929,44.96688762602195
T,1.1155778894472361,0.2,37.595135691732075,29.368290377993677,45.97084487642039
T,1.1457286432160803,0.2,38.74151656900775,30.443888200871527,47.15918036914573
T,1.1758793969849246,0.2,39.893185067185954,31.25096005212725,48.703249416741635
T,1.2060301507537687,0.2,41.050608312652976,32.039331930473054,50.05730968157886
T,1.236180904522613,0.2,42.214253431795036,33.04846584572607,51.309911479834994
T,1.2663316582914572,0.2,43.38458755099841,33.7637579913215,52.77812553793833
T,1.2964824120603013,0.2,44.56207779664947,34.65302426622761,54.24894446929395
T,1.3266331658291457,0.2,45.74719129513442,35.58368739915778,55.713603172205076
T,1.3567839195979898,0.2,46.94039517283954,36.2678710500085,57.185371404503435
T,1.3869346733668342,0.2,48.14215655615119,36.998111535280145,58.988955454359626
T,1.4170854271356783,0.2,49.35294257145548,37.93408911235595,60.54815666676654
T,1.4472361809045227,0.2,50.57322034513883,38.76983768661632,62.167781138196524
T,1.4773869346733668,0.2,51.80345700358747,39.38158058090599,63.90681417852256
T,1.507537688442211,0.2,53.044117723669586,40.25100658473033,65.06846168193144
T,1.5376884422110553,0.2,54.29543179056193,41.22621325270184,67.01691672686704
T,1.5678391959798994,0.2,55.55717035268531,42.11627174517238,68.67224212746595
T,1.5979899497487438,0.2,56.82905192147149,42.96240809809011,70.52892167207453
T,1.6281407035175879,0.2,58.110795008352284,43.9044671839786,72.08617416185784
T,1.658291457286432,0.2,59.40211812475947,45.17140499989062,73.95188520268067
T,1.6884422110552764,0.2,60.70273978212488,46.1527159864112,75.45731713117505
T,1.7185929648241205,0.2,62.01237849188032,47.49338148873508,77.26244661810334
T,1.7487437185929648,0.2,63.330752765457525,48.598352883957816,78.97415871653682
T,1.778894472361809,0.2,64.65758111428829,49.601967329206296,80.52579748180939
T,1.809045226130653,0.2,65.99258204980445,50.390705985482136,82.3835238764644
T,1.8391959798994975,0.2,67.33547408343782,51.595812529889656,84.07507554192632
T,1.8693467336683416,0.2,68.68597572662017,52.852382502060024,85.55817714965497
T,1.899497487437186,0.2,70.04380549078323,53.950603673620066,87.67044879413424
T,1.92964824120603,0.2,71.40868188735892,54.94918181838621,89.1370225758385
T,1.9597989949748742,0.2,72.78032342777894,56.029269591235035,90.81448151823527
T,1.9899497487437185,0.2,74.15844862347508,57.071760794179355,92.31454355669787
T,2.020100502512563,0.2,75.5427689724192,58.34837767628194,93.88758556795673
T,2.050251256281407,0.2,76.93291444110976,59.76320654291906,95.31392838554072
T,2.080402010050251,0.2,78.32846239509509,60.8732132403815,96.99889751575752
T,2.1105527638190953,0.2,79.72898932324085,61.98026140601006,99.80191136776386
T,2.1407035175879394,0.2,81.13407171441274,63.177629410695396,101.56336517644101
T,2.170854271356784,0.2,82.54328605747652,64.30124966879654,103.17837933328617
T,2.201005025125628,0.2,83.95620884129785,65.6210791184795,104.95221727786075
T,2.2311557788944723,0.2,85.37241655474244,66.9195676781548,107.58759010073936
T,2.2613065326633164,0.2,86.79148568667604,68.24567162378851,109.88083293004456
T,2.2914572864321605,0.2,88.21299272596431,69.35423526500995,112.30462347948412
T,2.321608040201005,0.2,89.63651416147302,70.44927706758496,114.5501998495187
T,2.351758793969849,0.2,91.06162648206784,71.65284906351432,117.45389464071316
T,2.3819095477386933,0.2,92.48790617661446,72.89819060947212,119.79640500500768
T,2.4120603015075375,0.2,93.91492973397861,74.21883941624189,122.46089482158105
T,2.4422110552763816,0.2,95.342273643026,75.88707271537889,124.79132143266203
T,2.472361809045226,0.2,96.76951439262237,77.09593763883184,126.73239308234746
T,2.5025125628140703,0.2,98.19622864772386,78.42812525248068,128.6329481354292
T,2.5326633165829144,0.2,99.62237923968237,79.9825657054866,130.0058771135307
T,2.5628140703517586,0.2,101.04913398692054,81.51466447089112,130.92721486026647
T,2.5929648241206027,0.2,102.47789508427354,83.02483576574302,131.8960280570957
T,2.6231155778894473,0.2,103.91006472657654,84.36487406339081,132.52687530104214
T,2.6532663316582914,0.2,105.34704510866467,85.71070048886689,133.39460599625173
T,2.6834170854271355,0.2,106.79023842537312,87.19841943095204,134.42970439155147
T,2.7135678391959797,0.2,108.24104687153705,88.89545546866654,134.97901172445202
T,2.743718592964824,0.2,109.70087264199164,90.45144401341513,136.53381140008477
T,2.7738693467336684,0.2,111.17111793157206,91.89234665350105,138.0524817075607
T,2.8040201005025125,0.2,112.65318493511342,93.42218699493883,139.86010467490374
T,2.8341708542713566,0.2,114.14847584745094,95.00455009648384,141.31464727022225
T,2.8643216080402008,0.2,115.65839286341976,96.33283201482055,142.58517126616053
T,2.8944723618090453,0.2,117.18433817785507,97.81875614386342,143.59754469678066
T,2.9246231155778895,0.2,118.72771398559202,99.24582981706956,145.1364040533636
T,2.9547738693467336,0.2,120.28992248146575,100.47881423562686,147.4566454397229
T,2.9849246231155777,0.2,121.87236586031146,101.70645601271228,148.85324572578673
T,3.015075376884422,0.2,123.4764663802124,102.60639194632712,151.76762226951632
T,3.0452261306532664,0.2,125.10410775395783,103.20639440106082,153.48216353292176
T,3.0753768844221105,0.2,126.757635149043,103.57844856967222,156.022968714952
T,3.1055276381909547,0.2,128.43941379621126,103.88009033682407,158.7672717096987
T,3.135678391959799,0.2,130.15180892620597,103.95332350206036,162.59184027242517
T,3.165829145728643,0.2,131.89718576977052,104.03477676188295,164.92313251327792
T,3.1959798994974875,0.2,133.6779095576482,103.75672584843014,167.19430448392183
T,3.2261306532663316,0.2,135.49634552058242,103.77878241406512,169.57669695999414
T,3.2562814070351758,0.2,137.3548588893165,103.12255258526847,172.54622722972377
T,3.28643216080402,0.2,139.25581489459375,102.07090643539907,175.21699357237907
T,3.316582914572864,0.2,141.2015787671576,101.49284890639537,177.70743186688918
T,3.3467336683417086,0.2,143.1945157377514,101.09208930493823,180.38490074706593
T,3.3768844221105527,0.2,145.23699103711846,100.31786411625544,183.4669334370014
T,3.407035175879397,0.2,147.33136989600214,99.20370534111059,187.2461129015231
T,3.437185929648241,0.2,149.4800175451458,98.50716922297815,190.38352724967876
T,3.467336683417085,0.2,151.68529921529282,97.97380248956928,194.38928299326466
T,3.4974874371859297,0.2,153.94958013718653,97.73784992303024,198.10109258020762
T,3.527638190954774,0.2,156.27494519999246,97.84379215635057,201.53879998026693
T,3.557788944723618,0.2,158.66203798752906,98.24780308625942,205.20216532648152
T,3.587939698492462,0.2,161.11104018347956,98.46026196641331,209.3196643340374
T,3.618090452261306,0.2,163.62213326090225,98.79795771292036,213.53859816874072
T,3.648241206030151,0.2,166.19549869285555,99.27083272978139,217.49135104167922
T,3.678391959798995,0.2,168.83131795239774,100.02251730228625,221.9952998982074
T,3.708542713567839,0.2,171.52977251258724,100.81225586425975,226.43923991958277
T,3.738693467336683,0.2,174.29104384648238,102.81343949107256,230.91821975547793
T,3.7688442211055273,0.2,177.11531342714156,104.52058906461505,234.9156868021492
T,3.798994974874372,0.2,180.00276272762318,105.94556106675127,238.60217548940363
T,3.829145728643216,0.2,182.95357322098548,108.08080500136995,242.43449837674112
T,3.85929648241206,0.2,185.96792638028688,110.80391737540229,246.91530859233933
T,3.8894472361809043,0.2,189.04600367858578,113.0196846225502,252.54496763631664
T,3.9195979899497484,0.2,192.1879865889405,114.66534799671629,257.41725146342196
T,3.949748743718593,0.2,195.39405658440944,116.29535514844858,262.8391348583772
T,3.979899497487437,0.2,198.6643951380509,118.92177397341268,269.8870663523413
T,4.010050251256281,0.2,201.99916518488646,121.4642735540075,276.0381212540178
T,4.040201005025126,0.2,205.39741737772633,124.25664350393028,280.99987803747365
T,4.0703517587939695,0.2,208.85647833195316,126.61615459181101,286.5320739552339
T,4.100502512562814,0.2,212.37352635865508,129.17377764053398,291.28473851034033
T,4.130653266331658,0.2,215.94573976891985,131.5512917661206,295.98442404238074
T,4.160804020100502,0.2,219.57029687383553,133.8021927448109,300.64735934977494
T,4.190954773869347,0.2,223.24437598449,135.96948421270034,306.27530117943724
T,4.221105527638191,0.2,226.96515541197107,137.41720213100746,311.4151430892734
T,4.251256281407035,0.2,230.72981346736682,139.8571702542232,315.9573364166835
T,4.281407035175879,0.2,234.53552846176504,141.71093310106204,325.3767746260921
T,4.311557788944723,0.2,238.37947870625385,143.77761056330277,335.2256290270723
T,4.341708542713568,0.2,242.25884251192105,146.4776518847455,343.0776071325679
T,4.371859296482412,0.2,246.17079818985448,148.08127750935247,349.39165124860097
T,4.402010050251256,0.2,250.11252405114226,150.0811340622191,359.8348860310388
T,4.4321608040201,0.2,254.08119840687212,151.35753812513002,369.25416820976346
T,4.4623115577889445,0.2,258.0739995681322,152.91607476792933,378.3740277245238
T,4.492462311557789,0.2,262.0881058460103,154.04916931615617,387.8300188475959
T,4.522613065326633,0.2,266.1208378073871,156.161049842604,401.57073088943844
T,4.552763819095477,0.2,270.17075417141433,157.49736556915607,407.5517430478034
T,4.582914572864321,0.2,274.23705117394456,158.88714751759835,411.71881855614555
T,4.613065326633166,0.2,278.3189303195638,160.06311657269575,421.0444765421825
T,4.64321608040201,0.2,282.41559311285766,161.39170069462023,427.5238301287494
T,4.673366834170854,0.2,286.52624105841187,162.4378466477163,434.9077676029783
T,4.703517587939698,0.2,290.6500756608125,163.57515649380684,443.39573494041633
T,4.733668341708542,0.2,294.78629842464505,165.20411373455667,448.95973826902934
T,4.763819095477387,0.2,298.93411085449554,166.5945641155283,457.7408187265946
T,4.793969849246231,0.2,303.0927144549497,167.79358358254618,463.4037382215652
T,4.824120603015075,0.2,307.2613107305932,168.87017999782202,468.295072823878
T,4.8542713567839195,0.2,311.439101186012,169.94771049738804,476.97894363711913
T,4.884422110552763,0.2,315.62528732579176,172.49638104450534,490.74101464106064
T,4.914572864321608,0.2,319.81907065451844,173.5783995377792,502.6742042035389
T,4.944723618090452,0.2,324.01965267677775,174.6604180318069,514.2123802477205
T,4.974874371859296,0.2,328.22623489715534,175.74243652656747,527.1451997848134
T,5.005025125628141,0.2,332.43801933082585,176.82445502204004,540.6990995103232
T,5.035175879396984,0.2,336.6543810825068,177.9064735182036,548.5317286372033
T,5.065326633165829,0.2,340.87511955606186,178.9884920150372,560.7516323825816
T,5.0954773869346734,0.2,345.1000979789324,180.07051051252,573.5372572234842
T,5.125628140703517,0.2,349.3291795785598,181.15252901063096,584.658062498376
T,5.155778894472362,0.2,353.5622275823856,182.2345475093492,595.3642345911742
T,5.185929648241205,0.2,357.7991052178511,183.3165660086537,608.279877783019
T,5.21608040201005,0.2,362.039675712398,184.3985845085236,620.6409181666569
T,5.2462311557788945,0.2,366.2838022934675,185.48060300893798,631.0164920252315
T,5.276381909547738,0.2,370.53134818850094,186.5626215098758,644.0858963683041
T,5.306532663316583,0.2,374.78217662494006,187.6446400113162,657.1553007113722
T,5.3366834170854265,0.2,379.03615083022606,188.72665851323822,670.2247050544429
T,5.366834170854271,0.2,383.29313403180055,189.80867701562093,683.2941093975139
T,5.396984924623116,0.2,387.5529894571049,190.8854009806792,696.333279129789
T,5.427135678391959,0.2,391.81558033358044,191.9561912923328,708.963032933944
T,5.457286432160804,0.2,396.08076988866867,193.02698160438433,719.3571859865319
T,5.487437185929648,0.2,400.3484213498111,194.09777191681272,732.3229989876355
T,5.517587939698492,0.2,404.61839794444916,195.16856222959711,745.2888119887413
T,5.547738693467337,0.2,408.89056290002424,196.23935254271657,758.197605009966
T,5.57788944723618,0.2,413.16477944397764,197.3101428561501,769.5731023884857
T,5.608040201005025,0.2,417.4409108037511,198.38093316987678,782.4131125645046
T,5.638190954773869,0.2,421.7188202067857,199.45172348387567,795.2531227405238
T,5.668341708542713,0.2,425.9983708805233,200.52251379812583,808.0931329165458
T,5.698492462311558,0.2,430.27942605240503,201.59330411260638,820.9331430925647
T,5.7286432160804015,0.2,434.56184894987223,202.66409442729628,833.7731532685854
T,5.758793969849246,0.2,438.8455028003667,203.73576184766142,846.613163444605
T,5.788944723618091,0.2,443.13025083132965,204.80909339356262,859.4216667952566
T,5.819095477386934,0.2,447.41595627020246,205.88242493946376,870.6884602078688
T,5.849246231155779,0.2,451.7024823444267,206.95575648536493,880.79214770239
T,5.879396984924623,0.2,455.9896922814437,208.0290880312661,890.8958351969111
T,5.909547738693467,0.2,460.27744930869505,209.10241957716727,903.4424831925268
T,5.939698492462312,0.2,464.5656166536221,210.17575112306847,916.1567173849378
T,5.969849246231155,0.2,468.8540575436662,211.24908266896958,928.853300895813
T,6,0.2,473.14263520626895,212.32241421487075,941.5320364434375
T,0,0.3,0.663219785711415,-0.6130502994557625,1.678002206304776
T,0.03015075376884422,0.3,1.8472381181016229,0.4541421535825592,3.063893387556529
T,0.06030150753768844,0.3,3.031416355446124,1.3949036455421746,4.608262374412161
T,0.09045226130653267,0.3,4.215914402700222,2.2729058301094995,6.254164694865408
T,0.12060301507537688,0.3,5.400892164818432,3.045294018336171,7.924347172624186
T,0.1507537688442211,0.3,6.586509546754678,3.838308080113381,9.665507945319636
T,0.18090452261306533,0.3,7.77292645346451,4.622316679178451,11.423643349092934
T,0.21105527638190955,0.3,8.96030278990252,5.371653465056827,13.096751449877052
T,0.24120603015075376,0.3,10.148798461022992,6.21242530549894,14.78455780882636
T,0.271356783919598,0.3,11.338573371780234,6.967655420289129,16.458756989621325
T,0.3015075376884422,0.3,12.529787427129843,7.731280013436803,18.0986723405221
T,0.3316582914572864,0.3,13.722600532026224,8.531024495613032,19.718025680810673
T,0.36180904522613067,0.3,14.917172591423178,9.316407383563506,21.2865717077145
T,0.39195979899497485,0.3,16.11366351027627,10.132428612437963,22.85133498712437
T,0.4221105527638191,0.3,17.312233193540123,10.9631386182248,24.38430294485688
T,0.4522613065326633,0.3,18.51304154616864,11.820273990355936,25.88314279404697
T,0.4824120603015075,0.3,19.716248473117037,12.755509883815705,27.33795037551317
T,0.5125628140703518,0.3,20.922013879340188,13.744300373850114,28.75667097392233
T,0.542713567839196,0.3,22.130497669792394,14.666661022035573,30.151991562018843
T,0.5728643216080401,0.3,23.341859749428338,15.650978661373278,31.491500599988516
T,0.6030150753768844,0.3,24.55626002320269,16.72965146866236,32.790677505734564
T,0.6331658291457286,0.3,25.77385839607015,17.69553522681323,34.03865102004289
T,0.6633165829145728,0.3,26.99481477298529,18.63013867097355,35.27878611945977
T,0.6934673366834171,0.3,28.21928905890287,19.5984999934646,36.37292764201329
T,0.7236180904522613,0.3,29.447441158777593,20.727818709678854,37.45900148572494
T,0.7537688442211055,0.3,30.679430977563833,21.86662985594634,38.91339919600718
T,0.7839195979899497,0.3,31.915418420216486,23.096278843567084,40.28949933996878
T,0.8140703517587939,0.3,33.15556339169024,24.395421585132986,41.21350940915184
T,0.8442211055276382,0.3,34.40002579693959,25.54050498180163,42.37783746526386
T,0.8743718592964824,0.3,35.64896554091927,26.77252590678924,43.736831847591716
T,0.9045226130653266,0.3,36.90254252858393,28.06738775653701,44.74425665926138
T,0.9346733668341708,0.3,38.16091666488816,29.252904233693158,45.726253522508266
T,0.964824120603015,0.3,39.42424785478677,30.444914331017095,46.77271529444941
T,0.9949748743718593,0.3,40.69269600323425,31.870779833687966,48.0561155779217
T,1.0251256281407035,0.3,41.966461173384744,33.1528310937133,49.40082269368525
T,1.0552763819095476,0.3,43.24601040010215,34.430704792079865,50.83241648016424
T,1.085427135678392,0.3,44.53191962728741,35.749675367665034,52.22839656659397
T,1.1155778894472361,0.3,45.82476512010656,36.989717262117075,53.64713883652825
T,1.1457286432160803,0.3,47.12512314372625,38.219056577834486,55.210562927809754
T,1.1758793969849246,0.3,48.433569963312756,39.53231020423797,56.93620135942758
T,1.2060301507537687,0.3,49.75068184403248,40.49549048601131,58.77949185040963
T,1.236180904522613,0.3,51.077035051051695,41.39287132961556,60.54790967268199
T,1.2663316582914572,0.3,52.41320584953681,42.562125151786596,62.66190550812738
T,1.2964824120603013,0.3,53.75977050465425,43.47141115240299,64.57530020428574
T,1.3266331658291457,0.3,55.11730528157035,44.33394226143152,66.81501547476478
T,1.3567839195979898,0.3,56.48638644545145,45.08713712923411,68.74076438430336
T,1.3869346733668342,0.3,57.86759026146404,45.784090595803995,70.57728666204135
T,1.4170854271356783,0.3,59.26149299477426,46.414989854648695,72.9252177166224
T,1.4472361809045227,0.3,60.668670910548684,47.11519295209694,74.88287674115386
T,1.4773869346733668,0.3,62.08970027395359,48.14715608515809,76.97095194367242
T,1.507537688442211,0.3,63.525154924239885,49.235946797032305,78.94534077122715
T,1.5376884422110553,0.3,64.97531516488164,50.46399379033879,81.15326094071267
T,1.5678391959798994,0.3,66.43989120920817,51.486516831178065,83.31677221320676
T,1.5979899497487438,0.3,67.91852777082987,52.944736129020285,85.4786356446471
T,1.6281407035175879,0.3,69.41086956335727,54.072414527744435,87.51060933483454
T,1.658291457286432,0.3,70.9165613004008,55.45232560564394,89.75378723122107
T,1.6884422110552764,0.3,72.43524769557096,56.67087304492129,91.86771189212881
T,1.7185929648241205,0.3,73.96657346247827,58.62394683034695,94.27246797642749
T,1.7487437185929648,0.3,75.51018331473311,60.27672474899211,96.75290728444617
T,1.778894472361809,0.3,77.06572196594595,61.45997930877202,99.23753393809598
T,1.809045226130653,0.3,78.63283412972731,63.076822999665175,101.21975114641636
T,1.8391959798994975,0.3,80.21116451968769,64.51578121053677,103.47487399978345
T,1.8693467336683416,0.3,81.80035784943755,66.04471801649883,105.70199147306923
T,1.899497487437186,0.3,83.40005883258725,68.31971016127424,107.59543701003517
T,1.92964824120603,0.3,85.00991218274741,70.20245224019922,109.45418053606342
T,1.9597989949748742,0.3,86.62956261352842,71.56436445324587,110.95623805580391
T,1.9899497487437185,0.3,88.25865483854074,72.77847816636836,112.62880196689132
T,2.020100502512563,0.3,89.89682428618926,74.3094831593202,114.26967459813316
T,2.050251256281407,0.3,91.54359844436291,75.23761516695505,116.05019226175605
T,2.080402010050251,0.3,93.19843516190828,76.40276205039883,117.75108967053416
T,2.1105527638190953,0.3,94.86079112702123,77.69835545581232,119.20892294242424
T,2.1407035175879394,0.3,96.53012302789756,78.70850353554064,120.8338175085359
T,2.170854271356784,0.3,98.20588755273319,80.15652620637162,122.34528045254035
T,2.201005025125628,0.3,99.88754138972389,81.65383131532099,123.69077238069333
T,2.2311557788944723,0.3,101.57454122706555,82.9904026058722,125.0069137396656
T,2.2613065326633164,0.3,103.26634375295401,84.27402615328856,126.64750524285435
T,2.2914572864321605,0.3,104.96240565558513,85.77182497747738,128.02233081500003
T,2.321608040201005,0.3,106.66218362315477,87.19789528990161,129.5802806019989
T,2.351758793969849,0.3,108.36513434385874,88.41676422684691,131.67687128396176
T,2.3819095477386933,0.3,110.0707145058929,89.77687620705109,133.27861837250458
T,2.4120603015075375,0.3,111.7783807974531,91.21877758901715,134.91514622922222
T,2.4422110552763816,0.3,113.48758990673518,92.68705284997273,136.36877088618579
T,2.472361809045226,0.3,115.19779852193504,94.12602245357081,137.84913150503806
T,2.5025125628140703,0.3,116.90846351915684,95.36779480909298,139.61562284009906
T,2.5326633165829144,0.3,118.61945385757248,96.53081763019193,140.71299022190198
T,2.5628140703517586,0.3,120.33192435336795,97.95445805753897,142.26434647518224
T,2.5929648241206027,0.3,122.04727992877714,99.17540092495253,143.41736458909847
T,2.6231155778894473,0.3,123.76692550603397,100.36561877343098,145.2763850732215
T,2.6532663316582914,0.3,125.4922660073723,102.08462728451927,147.20564851416592
T,2.6834170854271355,0.3,127.22470635502603,103.17136695967763,148.84661337917908
T,2.7135678391959797,0.3,128.96565147122905,104.59653257517948,150.24214165240227
T,2.743718592964824,0.3,130.7165062782153,105.54784266130986,151.78014007633553
T,2.7738693467336684,0.3,132.47867569821864,107.09795205022264,153.75166907877508
T,2.8040201005025125,0.3,134.25356465347292,108.44941673579171,155.81348932283169
T,2.8341708542713566,0.3,136.04257806621206,109.69152808799453,157.88000426036947
T,2.8643216080402008,0.3,137.84712085867,111.37857640755117,160.1883990118926
T,2.8944723618090453,0.3,139.66859795308062,113.31790882291502,162.39868527014522
T,2.9246231155778895,0.3,141.50841427167776,114.95503155762643,165.05724532621932
T,2.9547738693467336,0.3,143.36797473669534,116.37643534076628,167.7900752376147
T,2.9849246231155777,0.3,145.24868427036728,117.37049820122836,170.2291771262152
T,3.015075376884422,0.3,147.15196445620535,117.65956262206788,172.97864850436287
T,3.0452261306532664,0.3,149.0796200871133,117.86552489706179,175.74610018262516
T,3.0753768844221105,0.3,151.03383916538687,118.0950728674892,178.73473866280918
T,3.1055276381909547,0.3,153.0168263545996,117.96064026948038,181.72444165457668
T,3.135678391959799,0.3,155.0307863183251,117.40427482336408,184.64808371884908
T,3.165829145728643,0.3,157.077923720137,117.31158550929672,187.63217488041215
T,3.1959798994974875,0.3,159.1604432236089,116.32132200703276,190.58838911316323
T,3.2261306532663316,0.3,161.28054949231435,115.6842791721171,193.5597386927101
T,3.2562814070351758,0.3,163.440447189827,114.88892753357733,196.72776160933512
T,3.28643216080402,0.3,165.64234097972044,114.72878220645423,199.92373563458494
T,3.316582914572864,0.3,167.88843552556827,114.23648183739779,203.05162320240552
T,3.3467336683417086,0.3,170.1809354909441,112.85258406842625,205.8164058436045
T,3.3768844221105527,0.3,172.5220455394215,111.92477787951283,209.02708790765462
T,3.407035175879397,0.3,174.9139703345741,111.73840320267284,211.83510299565526
T,3.437185929648241,0.3,177.35891453997547,111.56625028365781,214.88321634398505
T,3.467336683417085,0.3,179.85908281919922,111.76266292402379,217.99074378797837
T,3.4974874371859297,0.3,182.41667983581902,112.23853445005045,221.47408869578035
T,3.527638190954774,0.3,185.03359016187997,112.13556753858491,224.94454517123953
T,3.557788944723618,0.3,187.7100526997586,112.17814870875041,228.94988105228674
T,3.587939698492462,0.3,190.44577895835147,112.67395470284116,232.935407207285
T,3.618090452261306,0.3,193.24048020606568,113.20806908364223,236.52395399013
T,3.648241206030151,0.3,196.09386771130835,114.60274739109974,240.98175437708426
T,3.678391959798995,0.3,199.00565274248638,115.37964572273633,245.4176244587807
T,3.708542713567839,0.3,201.97554656800696,116.77843805783161,249.61102247685642
T,3.738693467336683,0.3,205.00326045627708,117.44246295963707,253.7486340611754
T,3.7688442211055273,0.3,208.08850567570383,118.91307508253271,258.4596951812164
T,3.798994974874372,0.3,211.23099349469433,119.5498221035231,262.01738606281754
T,3.829145728643216,0.3,214.43043518165555,121.24786455179697,266.08979067380676
T,3.85929648241206,0.3,217.68654200499458,125.30275597061214,270.6403896426435
T,3.8894472361809043,0.3,220.9990252331185,127.69745695102988,275.82692232744995
T,3.9195979899497484,0.3,224.36759613443434,128.2557774259261,281.28153324026454
T,3.949748743718593,0.3,227.79196597734926,129.44260249813138,285.9240944054738
T,3.979899497487437,0.3,231.27184603027018,130.60175868752518,290.58636138262915
T,4.010050251256281,0.3,234.8069304566574,132.40505533654627,296.54005251508994
T,4.040201005025126,0.3,238.3958871231593,136.58107929228137,301.9459985521968
T,4.0703517587939695,0.3,242.03579313636587,139.03098746680877,308.3162192644781
T,4.100502512562814,0.3,245.72358876329253,143.11195528197752,315.6700772270374
T,4.130653266331658,0.3,249.45621427095423,145.5281725884792,322.43630679932636
T,4.160804020100502,0.3,253.2306099263664,148.0106907638709,330.5433584231593
T,4.190954773869347,0.3,257.04371599654417,150.41398007201883,336.85821408813933
T,4.221105527638191,0.3,260.8924727485026,153.2179789831958,348.15379178466304
T,4.251256281407035,0.3,264.773820449257,156.9617307226031,357.7319496400193
T,4.281407035175879,0.3,268.68469936582255,160.34702890888585,365.93691563977535
T,4.311557788944723,0.3,272.62204976521457,164.57110498061655,374.0570991306124
T,4.341708542713568,0.3,276.58281191444814,166.17561622758586,382.26159371744984
T,4.371859296482412,0.3,280.56392608053835,170.10816734816257,388.79183562777666
T,4.402010050251256,0.3,284.5623325305006,175.37582593760504,395.23166905330027
T,4.4321608040201,0.3,288.57497153134995,178.57337643372537,403.43504041353555
T,4.4623115577889445,0.3,292.59878335010177,181.7823240054348,413.96076275969756
T,4.492462311557789,0.3,296.6307082537711,183.4714098405035,424.751270086198
T,4.522613065326633,0.3,300.6678781916707,186.07388023494508,437.68603705440876
T,4.552763819095477,0.3,304.709093459037,192.32550319332728,452.4078123355918
T,4.582914572864321,0.3,308.7540133717729,193.8567303010077,467.37634198955163
T,4.613065326633166,0.3,312.8023043451263,195.8731938994388,480.5753263883561
T,4.64321608040201,0.3,316.8536327943446,199.29589507753417,493.8627600943157
T,4.673366834170854,0.3,320.9076651346752,201.7250521330012,506.99715084135187
T,4.703517587939698,0.3,324.964067781366,204.30791781007485,519.1735071040999
T,4.733668341708542,0.3,329.0225071496642,208.2726783254565,532.9034578508173
T,4.763819095477387,0.3,333.0826496548176,212.39124234821563,543.6944158468465
T,4.793969849246231,0.3,337.14416171207375,215.97577088778436,555.1860492142131
T,4.824120603015075,0.3,341.20670973668,218.94655038411452,566.3677498941745
T,4.8542713567839195,0.3,345.2699601438842,221.9673369259445,577.6034525960649
T,4.884422110552763,0.3,349.3335793489336,223.35479742284605,590.159331652701
T,4.914572864321608,0.3,353.39723376707605,227.07694802299548,602.675449486364
T,4.944723618090452,0.3,357.46058981355895,228.5146081063527,615.1915673200259
T,4.974874371859296,0.3,361.5233139036298,230.79977344220057,627.7076851536893
T,5.005025125628141,0.3,365.585072738862,232.22196843609473,640.2238029873512
T,5.035175879396984,0.3,369.64563008523186,234.16400811000386,652.7399208210142
T,5.065326633165829,0.3,373.7049876453508,236.67600819822292,665.2560386546771
T,5.0954773869346734,0.3,377.76318291253904,238.4998435784936,677.7721564883386
T,5.125628140703517,0.3,381.8202533801168,239.9098806881551,690.2882743220014
T,5.155778894472362,0.3,385.87623654140475,242.37200981154493,702.8029301926601
T,5.185929648241205,0.3,389.9311698897228,244.30164413139556,714.6762488087488
T,5.21608040201005,0.3,393.98509091839173,246.20901671179828,727.3937705979139
T,5.2462311557788945,0.3,398.03803712073164,247.6350219574077,740.3527456566525
T,5.276381909547738,0.3,402.09004599006283,249.06466335673238,752.8688634903149
T,5.306532663316583,0.3,406.1411550197058,250.4952950556668,765.3849813239776
T,5.3366834170854265,0.3,410.1914017029808,252.02398044085595,777.8837870112352
T,5.366834170854271,0.3,414.24082353320824,253.62416092744905,790.2595556678958
